0.0,99.38203794558598,168.7002033831475,37.911297485266154,58.939451207762474,115.99709921488706,137.0162631506906,181.74528366439554,168.63703241801056,217.8080035834034,234.2784127021876,275.2983897544147,289.4626722984911,333.2651288065502,353.784108712913,357.1917882576464,418.97020450009006,526.9387897662536,
99.38203794558598,0.0,100.81961851058729,61.758921191798706,70.18658611328952,103.77003874226588,69.70452633135173,91.03550997818391,130.30004925984684,192.88062696292107,161.49341204011728,241.56331686143645,220.50285529815892,308.6461692340593,321.79360514164193,302.47431995951075,364.4555110832682,474.903256248718,
168.7002033831475,100.81961851058729,0.0,136.11887588783108,165.5702010537684,204.43581144212257,159.69581432666615,147.00274303197295,224.19763082183286,287.2347858557117,228.11989158072296,330.0628363336514,284.52446108610087,398.88263545422797,408.1528929951854,374.53684317254226,434.08636902146753,543.4791185742015,
37.911297485266154,61.758921191798706,136.11887588783108,0.0,44.87481734047982,104.1044872891986,108.01892650285784,147.32852956973122,150.76864276543205,206.5421001201282,206.388111366107,261.93797959784524,263.5312966770413,324.0578922979509,342.0129042124162,337.00407107983386,399.24803055449587,508.6107558498162,
58.939451207762474,70.18658611328952,165.5702010537684,44.87481734047982,0.0,60.03363286678904,81.47904289494943,132.2473363911796,110.26908509105874,162.90363019391722,176.5762098622106,219.2596761766192,230.86883985916504,280.04448289042347,298.8266095536935,298.59282735109826,360.5171987340862,468.94469462129234,
115.99709921488706,103.77003874226588,204.43581144212257,104.1044872891986,60.03363286678904,0.0,64.2329139643197,119.88178354284102,54.98763557937765,102.88080645514806,135.52300999407686,159.59039700514546,183.198030347332,220.06925553225844,238.86730130106753,242.59445582992802,303.88923232503134,411.1843364036377,
137.0162631506906,69.70452633135173,159.69581432666615,108.01892650285784,81.47904289494943,64.2329139643197,0.0,56.45176093260607,64.56844948534801,127.54068156490345,98.36966908502379,172.78181684950744,155.8674299548081,240.70974254874184,252.6371339860527,233.86131257482356,296.0602604581104,406.3542284996088,
181.74528366439554,91.03550997818391,147.00274303197295,147.32852956973122,132.2473363911796,119.88178354284102,56.45176093260607,0.0,102.83336771927223,158.740897492617,81.14439613847136,190.23300539528262,138.50395662266246,259.22705788724727,264.89308072717563,227.57829120056857,287.5466851122601,397.4109342026448,
168.63703241801056,130.30004925984684,224.19763082183286,150.76864276543205,110.26908509105874,54.98763557937765,64.56844948534801,102.83336771927223,0.0,63.11581566030501,87.26356288976194,112.58396624402062,129.33510850122704,178.48925224359695,193.15122655993403,188.5870775997552,250.3394936852807,358.69802424240186,
217.8080035834034,192.88062696292107,287.2347858557117,206.5421001201282,162.90363019391722,102.88080645514806,127.54068156490345,158.740897492617,63.11581566030501,0.0,112.3557845536573,58.293875798987976,126.05344508768077,117.71085572280471,136.07772366815644,152.35874207723103,210.01886886388206,313.2844018131932,
234.2784127021876,161.49341204011728,228.11989158072296,206.388111366107,176.5762098622106,135.52300999407686,98.36966908502379,81.14439613847136,87.26356288976194,112.3557845536573,0.0,122.30900730210247,59.08277642052544,188.47198495739536,189.37829863894925,146.43393845664917,206.64293748464192,316.77236245786287,
275.2983897544147,241.56331686143645,330.0628363336514,261.93797959784524,219.2596761766192,159.59039700514546,172.78181684950744,190.23300539528262,112.58396624402062,58.293875798987976,122.30900730210247,0.0,106.6285697876028,69.13900725446703,80.56825149682447,99.70675068788803,153.66765436503286,255.15274050046935,
289.4626722984911,220.50285529815892,284.52446108610087,263.5312966770413,230.86883985916504,183.198030347332,155.8674299548081,138.50395662266246,129.33510850122704,126.05344508768077,59.08277642052544,106.6285697876028,0.0,160.11270668222144,152.32269836867218,92.21657283813785,149.66673777607835,259.02992079575785,
333.2651288065502,308.6461692340593,398.88263545422797,324.0578922979509,280.04448289042347,220.06925553225844,240.70974254874184,259.22705788724727,178.48925224359695,117.71085572280471,188.47198495739536,69.13900725446703,160.11270668222144,0.0,30.60834290222542,107.88182278774605,136.46194732733753,217.22029516803377,
353.784108712913,321.79360514164193,408.1528929951854,342.0129042124162,298.8266095536935,238.86730130106753,252.6371339860527,264.89308072717563,193.15122655993403,136.07772366815644,189.37829863894925,80.56825149682447,152.32269836867218,30.60834290222542,0.0,85.1526989702096,106.43894004117384,187.88697516020034,
357.1917882576464,302.47431995951075,374.53684317254226,337.00407107983386,298.59282735109826,242.59445582992802,233.86131257482356,227.57829120056857,188.5870775997552,152.35874207723103,146.43393845664917,99.70675068788803,92.21657283813785,107.88182278774605,85.1526989702096,0.0,62.30579197342658,172.49852536420457,
418.97020450009006,364.4555110832682,434.08636902146753,399.24803055449587,360.5171987340862,303.88923232503134,296.0602604581104,287.5466851122601,250.3394936852807,210.01886886388206,206.64293748464192,153.66765436503286,149.66673777607835,136.46194732733753,106.43894004117384,62.30579197342658,0.0,110.47786427198717,
526.9387897662536,474.903256248718,543.4791185742015,508.6107558498162,468.94469462129234,411.1843364036377,406.3542284996088,397.4109342026448,358.69802424240186,313.2844018131932,316.77236245786287,255.15274050046935,259.02992079575785,217.22029516803377,187.88697516020034,172.49852536420457,110.47786427198717,0.0,
