Unnamed: 0,Ano,Mês,Dia,Hora,ClasseArea,DSR,FWI,ISI,DC,DMC,FFMC,BUI,tempoAlertaIntervencao,D0,D1,D2,D3,D4
28423,2015,8,18,17,0,11.7227193621353,30.7889712097536,6.75159687382914,885.191588222925,292.111479608834,89.166258162429,320.123033663541,0.1666666666666666,0,1,0,1,0
28424,2015,8,18,19,0,9.96008658884965,28.0811447321296,5.88909569535078,1113.98711302761,273.104561862215,90.9788742149325,338.650578452527,0.1333333333333333,1,0,0,0,1
28425,2015,8,18,19,0,4.017507051799,16.8129063169455,3.82401652303704,648.594246021323,71.030994043789,86.6798280998013,111.527161460534,0.1833333333333333,0,0,1,1,0
28426,2015,8,18,21,0,6.16782628132489,21.420355937446,5.25389420844707,641.393564418257,73.1930249208041,86.173923860055,113.893485322723,0.1166666666666666,0,0,1,1,0
28427,2015,8,18,21,0,4.017507051799,16.8129063169455,3.82401652303704,648.594246021323,71.030994043789,86.6798280998013,111.527161460534,0.3,0,0,1,1,0
28428,2015,8,18,21,0,6.16782628132489,21.420355937446,5.25389420844707,641.393564418257,73.1930249208041,86.173923860055,113.893485322723,0.3,0,0,1,1,0
28429,2015,8,18,23,0,5.68336283192192,20.4529083711426,4.21172824724131,698.419458674143,106.415824164486,87.7914799337147,154.123463696377,0.25,0,0,0,0,0
28430,2015,8,18,23,0,2.73272105776567,13.5234768281172,2.91531905544724,622.932048569914,69.9688107602644,85.8816171159,109.257609788319,0.3166666666666666,0,0,1,1,0
28431,2015,8,19,0,0,3.34783761574099,15.1670598848249,3.43603020661321,666.151784155944,66.6715461670417,85.2112241453631,106.656423978517,0.0833333333333333,0,0,0,0,0
28432,2015,8,19,2,0,9.38487750280434,27.1530764241479,5.89936935757576,771.376336327952,138.082779129064,90.0204061372694,190.785210179077,0.3,0,1,1,1,1
28433,2015,8,19,2,0,9.22811316762963,26.895887534274,5.56267497839423,789.431381979396,244.390124306682,87.4969611004784,275.533149866942,0.1166666666666666,0,1,0,0,1
28434,2015,8,19,2,0,3.34783761574099,15.1670598848249,3.43603020661321,666.151784155944,66.6715461670417,85.2112241453631,106.656423978517,0.0833333333333333,0,0,0,0,0
28435,2015,8,19,3,0,8.97472272483909,26.4761183676491,5.63380165052227,731.466161105107,151.405509922671,89.3704374622525,199.549565771789,0.25,0,0,0,1,1
28436,2015,8,19,5,0,2.73272105776567,13.5234768281172,2.91531905544724,622.932048569914,69.9688107602644,85.8816171159,109.257609788319,0.1833333333333333,0,0,1,1,0
28437,2015,8,19,6,0,10.4509599619336,28.8548487514449,6.32656628758844,873.28475409483,150.828271899955,89.9311272813854,210.685740664456,0.3,0,0,1,1,1
28438,2015,8,19,10,0,5.68336283192192,20.4529083711426,4.21172824724131,698.419458674143,106.415824164486,87.7914799337147,154.123463696377,0.15,0,1,0,1,1
28439,2015,8,19,10,0,7.81072748333789,24.4776556037233,4.82034247299259,1213.19412328677,379.934229337842,90.2113616876079,426.192922811924,0.2166666666666666,0,1,1,0,1
28440,2015,8,19,11,0,13.0038066052989,32.6469572621933,7.37635913847633,902.646549230382,265.270282098882,85.8425908361897,305.839700598473,0.2166666666666666,0,0,1,0,1
28441,2015,8,19,13,0,9.79687376183791,27.8202350795748,6.0521610015946,732.074358826263,151.850986438266,89.9354278488249,199.992859671228,0.0333333333333333,0,1,0,1,1
28442,2015,8,19,14,0,5.19012073237225,19.4302957212271,4.65904867966954,674.140923926452,70.0896545744327,89.1301237480056,111.260297126718,0.0833333333333333,0,0,0,0,0
28443,2015,8,19,14,0,7.17112474742697,23.3242125614281,5.4574045400789,677.604611913054,86.4682540397981,89.6711695492603,131.109667485822,0.1166666666666666,0,0,1,1,0
28444,2015,8,19,14,0,5.68173407298819,20.4495966000616,4.81795357480629,649.228170497359,76.3741424140431,88.8456514154134,118.034747253118,0.1666666666666666,0,0,1,1,0
28445,2015,8,19,14,0,5.56922160339711,20.2198147508255,4.7858893706316,656.644837818198,74.6984010906967,89.9375713518771,116.316936612179,0.2166666666666666,0,0,1,1,0
28446,2015,8,19,15,0,6.40902490376714,21.8896599102951,5.19811041444195,655.444021780763,79.365094214,89.3757995574941,121.845675155549,0.1333333333333333,0,1,0,0,1
28447,2015,8,19,15,0,6.40902490376714,21.8896599102951,5.19811041444195,655.444021780763,79.365094214,89.3757995574941,121.845675155549,0.05,0,1,0,0,1
28448,2015,8,19,15,0,8.02086176248888,24.847556557407,5.49221996928825,581.029012489477,119.390109359805,89.8134679601219,157.74594497222,0.2166666666666666,0,1,0,1,1
28449,2015,8,19,15,0,6.00396010722794,21.09695196648,3.9153269248415,1036.78853255583,275.387203076908,87.0066545971823,330.986479404046,0.1333333333333333,0,1,1,0,0
28450,2015,8,19,16,0,4.52096854132621,17.9726297538358,3.20889021893928,867.162076120974,168.524390033359,83.5169205084671,226.838985575599,0.1833333333333333,0,0,1,0,1
28451,2015,8,19,16,0,5.19012073237225,19.4302957212271,4.65904867966954,674.140923926452,70.0896545744327,89.1301237480056,111.260297126718,0.15,0,0,0,0,0
28452,2015,8,19,16,0,8.21938418925269,25.193163121121,5.67519337352828,692.066405466372,105.323463514226,89.5553935150084,152.591026358078,0.25,0,1,0,1,1
28453,2015,8,19,16,0,5.9973868048816,21.0838994057259,5.14431767877033,630.724390244719,73.3953934394679,89.4872915796913,113.710471207272,0.0,0,0,1,1,0
28454,2015,8,19,17,0,5.40180090362247,19.8741218718964,4.42849646561645,678.810480783004,83.3370821694522,87.4518824131644,127.531717620011,0.0833333333333333,0,0,0,0,0
28455,2015,8,19,17,0,5.68173407298819,20.4495966000616,4.81795357480629,649.228170497359,76.3741424140431,88.8456514154134,118.034747253118,0.0,0,0,1,1,0
28456,2015,8,19,17,0,5.19012073237225,19.4302957212271,4.65904867966954,674.140923926452,70.0896545744327,89.1301237480056,111.260297126718,0.05,0,0,0,0,0
28457,2015,8,19,17,0,5.78126076506039,20.6512130734586,3.80219675462587,973.000197616918,277.333533636354,87.4734331397713,323.879339795286,0.2166666666666666,0,0,1,0,1
28458,2015,8,19,19,0,6.05139286479705,21.1909552221397,3.94674102482848,889.595696441598,266.147946100036,88.5965876752504,304.526445215649,0.2166666666666666,0,1,0,1,0
28459,2015,8,19,19,0,5.19012073237225,19.4302957212271,4.65904867966954,674.140923926452,70.0896545744327,89.1301237480056,111.260297126718,0.2166666666666666,0,0,1,1,0
28460,2015,8,19,19,0,4.52096854132621,17.9726297538358,3.20889021893928,867.162076120974,168.524390033359,83.5169205084671,226.838985575599,0.2166666666666666,0,0,1,0,1
28461,2015,8,19,19,0,8.0046308841695,24.8191366464327,4.93955582964695,839.421881467236,264.0210870194,89.6635569674221,295.603643780729,0.1,0,1,0,1,0
28462,2015,8,19,21,0,4.83751046053656,18.6730986496054,4.21037622253847,672.269715281174,77.2292812784982,87.2824430742465,119.99614448297,0.05,0,0,0,0,0
28463,2015,8,19,21,0,5.9973868048816,21.0838994057259,5.14431767877033,630.724390244719,73.3953934394679,89.4872915796913,113.710471207272,0.05,0,0,1,1,0
28464,2015,8,19,21,0,8.46160091549792,25.6099560366684,5.57186942641041,639.934418339589,129.313523768695,90.6207138502641,171.824353467006,0.1666666666666666,0,1,0,1,1
28465,2015,8,19,22,0,4.83751046053656,18.6730986496054,4.21037622253847,672.269715281174,77.2292812784982,87.2824430742465,119.99614448297,0.5166666666666667,0,0,0,0,0
28466,2015,8,19,22,0,5.9973868048816,21.0838994057259,5.14431767877033,630.724390244719,73.3953934394679,89.4872915796913,113.710471207272,0.1666666666666666,0,0,1,1,0
28467,2015,8,19,23,0,5.9973868048816,21.0838994057259,5.14431767877033,630.724390244719,73.3953934394679,89.4872915796913,113.710471207272,0.4166666666666667,0,0,1,1,0
28468,2015,8,19,23,0,7.17112474742697,23.3242125614281,5.4574045400789,677.604611913054,86.4682540397981,89.6711695492603,131.109667485822,0.15,0,0,0,0,0
28469,2015,8,19,23,0,8.5630658417264,25.7830058784727,5.20325214749674,952.204067688074,295.825370138398,89.9938616130682,333.008078156092,0.1833333333333333,0,1,0,1,0
28470,2015,8,20,5,0,5.19012073237225,19.4302957212271,4.65904867966954,674.140923926452,70.0896545744327,89.1301237480056,111.260297126718,0.1833333333333333,0,0,0,0,0
28471,2015,8,20,6,0,7.17112474742697,23.3242125614281,5.4574045400789,677.604611913054,86.4682540397981,89.6711695492603,131.109667485822,0.25,0,0,0,0,0
28472,2015,8,20,7,0,7.17112474742697,23.3242125614281,5.4574045400789,677.604611913054,86.4682540397981,89.6711695492603,131.109667485822,0.25,0,0,0,0,0
28473,2015,8,20,8,0,14.2214170491063,34.3403329782708,7.93070838062341,1200.40697784932,404.009115655055,90.6834030885763,438.806397552393,0.1,0,1,1,0,1
28474,2015,8,20,10,0,9.64283606643244,27.5722525841402,5.90114240955073,881.222373479596,154.52508863552,90.7914156063544,214.859479472148,0.2,0,0,1,1,1
28475,2015,8,20,10,0,8.02086176248888,24.847556557407,5.49221996928825,581.029012489477,119.390109359805,89.8134679601219,157.74594497222,0.1833333333333333,0,1,0,1,1
28476,2015,8,20,10,0,9.91477680490311,28.0089008828196,6.12480631873613,759.196055204889,146.786826405839,91.4151871630636,197.910902006244,0.0833333333333333,0,1,0,0,1
28477,2015,8,20,10,0,4.70862413496948,18.3903698501619,4.45067763523871,647.093738827112,66.9572962092231,88.8489961738181,106.392485685527,0.4166666666666667,0,0,0,0,0
28478,2015,8,20,12,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.1166666666666666,0,0,0,0,0
28479,2015,8,20,12,0,6.26240603426954,21.6053164565047,5.05899454052477,680.18661994426,80.0577544108616,88.1273360212986,123.7130420346,0.2,0,0,0,0,0
28480,2015,8,20,12,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.1833333333333333,0,0,1,1,0
28481,2015,8,20,13,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.1666666666666666,0,0,0,0,0
28482,2015,8,20,13,0,8.80360698046278,26.1897243664757,5.34754428871003,890.59787164546,231.708795705695,88.3114337415877,280.785892390922,0.2333333333333333,0,0,0,0,1
28483,2015,8,20,13,0,18.1623996604518,39.4295346898028,10.1900760916004,767.817513090631,151.743169285232,93.7054703276911,203.126843867029,0.15,0,0,0,1,1
28484,2015,8,20,13,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.2,0,0,0,0,0
28485,2015,8,20,13,0,6.26240603426954,21.6053164565047,5.05899454052477,680.18661994426,80.0577544108616,88.1273360212986,123.7130420346,0.4833333333333333,0,0,0,0,0
28486,2015,8,20,13,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.2333333333333333,0,0,1,1,0
28487,2015,8,20,14,0,9.4779436232188,27.3048776988012,5.65586454329383,981.253629989964,281.168780742523,90.4427800128487,327.635538381338,0.1,0,0,1,0,1
28488,2015,8,20,14,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.1,0,0,1,1,0
28489,2015,8,20,14,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.1166666666666666,0,0,0,0,0
28490,2015,8,20,14,0,18.8040882860413,40.2106312767132,10.0950117917459,1209.03133612569,408.017979943023,91.0597508601816,442.610714183091,0.2,0,1,1,0,1
28491,2015,8,20,15,0,7.00609329311133,23.0194189501541,5.35479328296508,686.718277780075,86.1776880673967,88.1975862115038,131.195419156262,0.1166666666666666,0,0,0,0,0
28492,2015,8,20,15,0,16.6793072477205,37.5768523393739,9.10372117020584,1008.45888277913,325.194199688101,94.0348618431437,360.093322140018,0.35,0,1,0,1,0
28493,2015,8,20,15,0,19.3105821629724,40.819004450722,10.7714119058391,780.250893331768,148.282881288172,94.3013957042262,201.046156132858,0.1833333333333333,0,1,0,0,0
28494,2015,8,20,15,0,19.3219944566308,40.8326317846463,10.3510354410865,930.040549524858,327.907912701386,94.2988515915321,348.57224222645,0.25,0,1,0,1,0
28495,2015,8,20,15,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.15,0,0,0,0,0
28496,2015,8,20,15,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.1,0,0,0,0,0
28497,2015,8,20,15,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.2666666666666666,0,0,1,1,0
28498,2015,8,20,15,0,5.31446310983643,19.6919359251644,5.73942387405217,600.30024926775,51.5894074683327,89.6878940525035,84.9314359691156,0.0,0,0,0,1,0
28499,2015,8,20,15,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.0166666666666666,0,0,0,0,0
28500,2015,8,20,16,0,9.44593126783138,27.2527354282247,7.11363659828725,665.125571826987,78.9383209687622,91.6839864650222,121.752205211761,0.1333333333333333,0,0,1,1,0
28501,2015,8,20,16,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.25,0,0,1,1,0
28502,2015,8,20,16,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.25,0,0,1,1,0
28503,2015,8,20,17,0,16.1227142894244,36.8631801629536,8.87156678259236,822.788628386405,271.933581574169,92.7181265171292,297.804466973852,0.15,0,0,0,0,1
28504,2015,8,20,17,0,6.26240603426954,21.6053164565047,5.05899454052477,680.18661994426,80.0577544108616,88.1273360212986,123.7130420346,0.0666666666666666,0,0,0,0,0
28505,2015,8,20,17,0,9.44593126783138,27.2527354282247,7.11363659828725,665.125571826987,78.9383209687622,91.6839864650222,121.752205211761,0.1833333333333333,0,0,1,1,0
28506,2015,8,20,17,0,16.6793072477205,37.5768523393739,9.10372117020584,1008.45888277913,325.194199688101,94.0348618431437,360.093322140018,0.1,0,1,0,1,0
28507,2015,8,20,18,0,9.44593126783138,27.2527354282247,7.11363659828725,665.125571826987,78.9383209687622,91.6839864650222,121.752205211761,0.1666666666666666,0,0,1,1,0
28508,2015,8,20,18,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.25,0,0,1,1,0
28509,2015,8,20,18,0,7.38714161804493,23.718596930953,4.71151557549848,779.99160341295,180.479397747587,86.5680708983033,228.67697699284,0.3,0,0,0,0,1
28510,2015,8,20,20,0,14.3842544623174,34.561930789083,8.04190629538346,848.166100583447,268.709373665011,92.5731204346188,299.89374766775,0.2,0,1,0,1,0
28511,2015,8,20,20,0,9.44593126783138,27.2527354282247,7.11363659828725,665.125571826987,78.9383209687622,91.6839864650222,121.752205211761,0.2333333333333333,0,0,1,1,0
28512,2015,8,20,20,0,11.4960955329095,30.4512654193338,7.31279350282826,589.276918739477,123.724104745589,92.1925414116002,162.271977148215,0.1833333333333333,0,1,0,1,1
28513,2015,8,20,21,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.3,0,0,1,1,0
28514,2015,8,20,21,0,12.224911845839,31.5273505553738,7.16588112423015,889.835948674908,159.475407987944,93.4251671882459,220.262718187298,0.0333333333333333,0,1,1,1,1
28515,2015,8,20,21,0,14.6733031032894,34.9526133179273,9.1060419480997,597.638994727697,116.607131697798,92.615002827849,156.75293061268,0.5833333333333334,0,1,1,1,1
28516,2015,8,20,21,0,7.32911512548426,23.6131558577342,6.95124975739706,542.861323695135,58.7279701531946,91.2890645411619,92.4518207734552,0.3666666666666666,0,0,1,1,0
28517,2015,8,20,22,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.1666666666666666,0,0,0,0,0
28518,2015,8,20,22,0,9.4779436232188,27.3048776988012,5.65586454329383,981.253629989964,281.168780742523,90.4427800128487,327.635538381338,0.15,0,0,1,0,1
28519,2015,8,20,22,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.0833333333333333,0,0,0,0,0
28520,2015,8,20,23,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.1833333333333333,0,0,0,0,0
28521,2015,8,20,23,0,10.6197113417972,29.1171620934107,6.4042565635197,767.237505898532,162.12303539272,89.3204395236193,212.165611232455,0.15,0,0,1,0,0
28522,2015,8,20,23,0,8.89279221241547,26.3392916279662,6.36453240927967,686.0839616445,90.7869626888128,91.8049298435959,136.438060738347,0.25,0,0,1,1,0
28523,2015,8,20,23,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.1166666666666666,0,0,1,1,0
28524,2015,8,21,0,0,16.4354623845091,37.2654862584738,8.99153036327232,1131.77326976589,283.235576932175,94.6192369136011,348.459197554053,0.15,1,0,0,0,1
28525,2015,8,21,0,0,12.3450461216621,31.7020173907096,7.2190423172866,855.570356543911,163.92193512074,93.0447782927145,221.668243700843,0.5666666666666667,0,0,1,1,1
28526,2015,8,21,0,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.25,0,0,1,1,0
28527,2015,8,21,0,0,16.4354623845091,37.2654862584738,8.99153036327232,1131.77326976589,283.235576932175,94.6192369136011,348.459197554053,0.0,1,0,0,0,1
28528,2015,8,21,1,0,9.51315013699426,27.3621342853881,7.2500563772401,639.060406846281,77.6189248117463,91.7465503353182,119.079875375802,0.2833333333333333,0,0,1,1,0
28529,2015,8,21,1,0,16.4354623845091,37.2654862584738,8.99153036327232,1131.77326976589,283.235576932175,94.6192369136011,348.459197554053,0.1666666666666666,1,0,0,0,1
28530,2015,8,21,2,0,7.00609329311133,23.0194189501541,5.35479328296508,686.718277780075,86.1776880673967,88.1975862115038,131.195419156262,0.3,0,0,0,0,0
28531,2015,8,21,2,0,7.66443605037121,24.2175763995182,6.1632492904295,682.553026343444,73.9930073942424,90.7517823129844,116.431312644705,0.2833333333333333,0,0,1,1,0
28532,2015,8,21,2,0,6.33156609770346,21.7397979471553,4.17099388805425,814.681744215115,173.586248528016,85.2986019643714,226.513187991956,0.1,0,0,0,0,1
28533,2015,8,21,3,0,8.91060815608086,26.3690913626586,6.61273701559539,663.866616141114,83.6760322635799,91.8243086476725,127.25341800719,0.1,0,0,0,0,0
28534,2015,8,21,4,0,8.91060815608086,26.3690913626586,6.61273701559539,663.866616141114,83.6760322635799,91.8243086476725,127.25341800719,0.1,0,0,0,0,0
28535,2015,8,21,10,0,9.71915342876083,27.6953282209352,6.34723612652417,714.569921442698,114.220305341657,92.244959491788,163.217091408781,0.1666666666666666,0,0,0,0,0
28536,2015,8,21,12,0,10.9232817906656,29.5845207666587,7.52538864545667,691.84824913459,91.1007612462239,90.4214062278163,137.076754519465,0.1333333333333333,0,0,1,0,0
28537,2015,8,21,13,0,15.9883290048566,36.6892708224089,9.35675425846087,656.567224858144,138.379489126172,93.0528186474818,181.254846596099,0.1833333333333333,0,1,0,1,1
28538,2015,8,21,13,0,9.90921595712242,28.0000245442624,7.26249124797507,673.071617725425,82.0787104263413,90.933774016569,125.804027101545,0.1666666666666666,0,0,1,1,0
28539,2015,8,21,13,0,8.49462698759726,25.6663810643839,6.57515968590336,690.324257788757,76.7187265172065,89.8432942017748,120.07602923809,0.1,0,0,0,0,0
28540,2015,8,21,14,0,8.49462698759726,25.6663810643839,6.57515968590336,690.324257788757,76.7187265172065,89.8432942017748,120.07602923809,0.0166666666666666,0,0,0,0,0
28541,2015,8,21,14,0,11.1815265793847,29.9776683853997,6.71597892835365,792.368468630028,152.984409576859,92.7912493684611,206.36189865354,0.2333333333333333,0,1,0,0,1
28542,2015,8,21,14,0,11.3135687568632,30.1771603759484,8.18239701131964,647.075084336515,81.363879746378,91.7964844361502,123.808304058389,0.2666666666666666,0,0,1,1,0
28543,2015,8,21,14,0,7.77777200214095,24.4192530387097,5.97334409681165,664.846697230757,81.9182995002661,88.1463935718639,125.25403081964,0.35,0,0,1,1,0
28544,2015,8,21,15,0,6.72419102573349,22.4914571271862,5.29924645170608,687.435577830002,81.661538735944,86.5613492968161,125.925780441412,0.0333333333333333,0,0,0,0,0
28545,2015,8,21,15,0,13.646324044989,33.5487346403196,7.67182166701985,988.995571884496,283.963656934318,89.9801363478523,330.611595733971,0.15,0,0,1,0,1
28546,2015,8,21,15,0,16.7217192197395,37.6308055892465,9.12540990068782,1159.98177435007,285.42992470482,92.6198884463338,353.438495496703,0.2333333333333333,1,0,0,0,1
28547,2015,8,21,16,0,11.3135687568632,30.1771603759484,8.18239701131964,647.075084336515,81.363879746378,91.7964844361502,123.808304058389,0.15,0,0,1,1,0
28548,2015,8,21,16,0,13.646324044989,33.5487346403196,7.67182166701985,988.995571884496,283.963656934318,89.9801363478523,330.611595733971,0.2333333333333333,0,0,1,0,1
28549,2015,8,21,16,0,11.0294072728279,29.7465686302925,7.74151105286498,671.870658865724,87.2560838435927,91.8742684204381,131.739520535313,0.3333333333333333,0,1,0,0,1
28550,2015,8,21,17,0,14.3316385512833,34.4904481665024,8.00852394460429,905.894188995309,273.249882914219,90.0153640184108,311.557630503958,0.1333333333333333,0,0,1,0,1
28551,2015,8,21,17,0,10.6763184878142,29.2047475056446,6.3604110351799,881.291697214724,171.763215012608,85.2876950313807,230.981194646881,0.0833333333333333,0,0,1,0,1
28552,2015,8,21,17,0,11.3216241569093,30.1892977672762,7.65096373531278,694.171412572234,94.4261980818357,91.8548832184427,140.927470751396,0.0833333333333333,0,0,0,0,0
28553,2015,8,21,19,0,14.1913230721941,34.2992588834751,8.16036015118374,879.994854916244,154.665143435524,94.0109950223518,214.903409195718,0.15,0,0,1,1,1
